Id,timestamp,LI10002/MonAnalog.PV_Out#Value,YC10001/Valve$Analog.MV#Value,PI12002/MonAnalog.PV_Out#Value,PL1200/CM.siP_Out#Value,PL1100/CM.siP_Out#Value,PI12003/MonAnalog.PV_Out#Value,PDI14014/MonAnalog.PV_Out#Value,YC14001/Valve$Analog.MV#Value,FIC14002/PID.MV#Value,FIC14002/PID.PV_Out#Value,FIC14002/PID.SP#Value,PI14013/MonAnalog.PV_Out#Value,YC14006/Valve$Analog.MV#Value,PDIC14010/PID.MV#Value,PDIC14010/PID.PV_Out#Value,PDIC14010/PID.SP#Value,PI14012/MonAnalog.PV_Out#Value,YC23001/Valve$Analog.MV#Value,YC22001/Valve$Analog.MV#Value,YC21001/Valve$Analog.MV#Value,FIC23002/PID.PV_Out#Value,FIC23002/PID.MV#Value,FIC23002/PID.SP#Value,FIC22002/PID.MV#Value,FIC22002/PID.PV_Out#Value,FIC22002/PID.SP#Value,FIC21002/PID.MV#Value,FIC21002/PID.PV_Out#Value,FIC21002/PID.SP#Value,YS23004/Valve.Ctrl#Value,YS22004/Valve.Ctrl#Value,YS21004/Valve.Ctrl#Value,LIC23002/PID.MV#Value,LIC23002/PID.PV_Out#Value,LIC23002/PID.SP#Value,LIC22002/PID.MV#Value,LIC22002/PID.PV_Out#Value,LIC22002/PID.SP#Value,LIC21002/PID.MV#Value,LIC21002/PID.PV_Out#Value,LIC21002/PID.SP#Value,YC23006/Valve$Analog.MV#Value,YC22006/Valve$Analog.MV#Value,YC21006/Valve$Analog.MV#Value,PL2350/DriveSpeedContr.RbkOut#Value,PL2350/DriveSpeedContr.FbkFwdOut#Value,PL2350/DriveSpeedContr.FbkRevOut#Value,PL2250/DriveSpeedContr.RbkOut#Value,PL2250/DriveSpeedContr.FbkFwdOut#Value,PL2250/DriveSpeedContr.FbkRevOut#Value,PL2150/DriveSpeedContr.RbkOut#Value,PL2150/DriveSpeedContr.FbkFwdOut#Value,PL2150/DriveSpeedContr.FbkRevOut#Value,YS23012/Vlv2WayL.CtrlV0#Value,YS23012/Vlv2WayL.CtrlV1#Value,YS23012/Vlv2WayL.CtrlV2#Value,YS22012/Vlv2WayL.CtrlV0#Value,YS22012/Vlv2WayL.CtrlV1#Value,YS22012/Vlv2WayL.CtrlV2#Value,YS21012/Vlv2WayL.CtrlV0#Value,YS14004/Valve.Ctrl#Value,PIC14007/PID.MV#Value,PIC14007/PID.PV_Out#Value,PIC14007/PID.SP#Value,YC14008/Valve$Analog.Ctrl#Value,PI10003/MonAnalog.PV_Out#Value,YS10004/Valve.Ctrl#Value,DeviationID/DeviationID.PV#Value,YS10008/Valve.Ctrl#Value,YS11004/Valve.Ctrl#Value,YS14010/Valve.Ctrl#Value,YS14011/Valve.Ctrl#Value,YS14003/Valve.Ctrl#Value,YS14005/Valve.Ctrl#Value,FIC33004/FI.PV_Out#Value,YS21012/Vlv2WayL.CtrlV1#Value,YS21012/Vlv2WayL.CtrlV2#Value,SFC_Dreitank_StepNo/CuStepNo.PV#Value
796297,2018-10-10T15:06:17.9181551,117.3623046875,100,0.0567129850387573,2.63368058204651,1.07233798503876,1.63368058204651,95.3369903564453,64.0027236938477,64.0067672729492,1979.80493164063,2000,0.192129611968994,26.5920352935791,26.5920352935791,1.02372694015503,1,1.21469902992249,62.4584083557129,0,70.2671051025391,469.907409667969,62.4584083557129,455.415802001953,0,0,0,70.2671051025391,541.304992675781,539.489501953125,0,0,0,455.415802001953,9.75549793243408,10,0,11.5124416351318,2,539.489501953125,13.537543296814,15,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0954856872559,0.20098078250885,0.200000002980232,0,0.00173309445381165,1,1,0,0,0,1,0,0,0,0,0,8
796298,2018-10-10T15:06:18.9181551,117.383102416992,100,0.0532407760620117,2.61053252220154,1.08506941795349,1.61053252220154,95.32080078125,63.7030944824219,63.6962814331055,2022.703125,2000,0.190972208976746,26.5285873413086,26.5285873413086,1.0109955072403,1,1.21469902992249,61.8226127624512,0,70.2671051025391,471.281829833984,61.8226127624512,452.786773681641,0,0,0,70.2671051025391,541.52197265625,539.43212890625,0,0,0,452.786773681641,9.75868034362793,10,0,11.5188074111938,2,539.43212890625,13.550274848938,15,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9657211303711,0.196749746799469,0.200000002980232,0,0.00174052827060223,1,1,0,0,0,1,0,0,0,0,0,8
796299,2018-10-10T15:06:19.9181551,117.454849243164,100,0.0555555820465088,2.60879635810852,1.07986116409302,1.60879635810852,95.3601989746094,63.6659851074219,63.6512985229492,2015.3251953125,2000,0.188078761100769,26.5428428649902,26.5428428649902,1.00868046283722,1,1.19675922393799,63.1869201660156,0,70.2671051025391,465.133087158203,62.3819046020508,450.093383789063,0,0,0,70.2671051025391,540.364562988281,539.328735351563,0,0,0,450.093383789063,9.76186370849609,10,0,11.5267648696899,2,539.328735351563,13.5638017654419,15,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0610637664795,0.194258123636246,0.200000002980232,0,0.00173850078135729,1,1,0,0,0,1,0,0,0,0,0,8
796300,2018-10-10T15:06:20.9181551,117.587219238281,100,0.0543981790542603,2.6116898059845,1.07870376110077,1.6116898059845,95.4193572998047,63.5379943847656,63.5328521728516,2019.86047363281,2000,0.188657402992249,26.5092353820801,26.5092353820801,1.00347220897675,1,1.19097232818604,63.7025451660156,0,70.2671051025391,458.839691162109,63.1869201660156,451.643463134766,0,0,0,70.2671051025391,539.713562011719,539.633605957031,0,0,0,451.643463134766,9.76265907287598,10,0,11.537109375,2,539.633605957031,13.569372177124,15,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0187568664551,0.193627417087555,0.200000002980232,0,0.00173087138682604,1,1,0,0,0,1,0,0,0,0,0,8
796301,2018-10-10T15:06:21.9181551,117.69514465332,100,0.060763955116272,2.61400461196899,1.07696759700775,1.61400461196899,95.48388671875,63.4852104187012,63.4824066162109,2014.013671875,2000,0.191550970077515,26.4316425323486,26.4316425323486,0.995949029922485,1,1.1875,63.7025451660156,0,70.2671051025391,452.980316162109,63.7025451660156,454.641204833984,0,0,0,70.2671051025391,539.0625,540.308959960938,0,0,0,454.641204833984,9.76265907287598,10,0,11.5339260101318,2,540.308959960938,13.5677804946899,15,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0964374542236,0.194676488637924,0.200000002980232,0,0.00171753717586398,1,1,0,0,0,1,0,0,0,0,0,8
796302,2018-10-10T15:06:22.9181551,117.782257080078,100,0.0543981790542603,2.60995364189148,1.07986116409302,1.60995364189148,95.6475524902344,63.401912689209,63.3536415100098,2026.79907226563,2000,0.193865776062012,26.3538970947266,26.3538970947266,0.990162014961243,1,1.18402791023254,64.3228988647461,0,70.2671051025391,448.350677490234,64.3228988647461,460.520874023438,0,0,0,70.2671051025391,538.628479003906,540.406372070313,0,0,0,460.520874023438,9.76106739044189,10,0,11.5387010574341,2,540.406372070313,13.5773286819458,15,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1932849884033,0.196774989366531,0.200000002980232,0,0.0016981060616672,1,1,0,0,0,1,0,0,0,0,0,8
796303,2018-10-10T15:06:23.9181551,117.855239868164,100,0.0561342239379883,2.609375,1.07696759700775,1.609375,95.8413391113281,63.2547912597656,63.2499656677246,2024.12109375,2000,0.19560182094574,26.1973819732666,26.1973819732666,0.979166626930237,1,1.17476844787598,65.4457931518555,0,70.2671051025391,447.193298339844,64.7051391601563,462.089416503906,0,0,0,70.2671051025391,537.905090332031,540.830261230469,0,0,0,462.089416503906,9.76186370849609,10,0,11.5402917861938,2,540.830261230469,13.580512046814,15,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2312202453613,0.1987484395504,0.200000002980232,0,0.00167368282563984,1,1,0,0,0,1,0,0,0,0,0,8
796304,2018-10-10T15:06:24.9181551,117.919799804688,100,0.0526620149612427,2.63194441795349,1.07928240299225,1.63194441795349,95.9629211425781,63.1258010864258,63.2405815124512,2000.63781738281,2000,0.196759223937988,26.0907497406006,26.0907497406006,0.97627329826355,1,1.17476844787598,64.6882781982422,0,70.2671051025391,449.146423339844,65.4457931518555,472.268371582031,0,0,0,70.2671051025391,536.820007324219,541.128295898438,0,0,0,472.268371582031,9.75788497924805,10,0,11.5490446090698,2,541.128295898438,13.5860824584961,15,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2982921600342,0.200725883245468,0.200000002980232,0,0.00168050173670053,1,1,0,0,0,1,0,0,0,0,0,8
796305,2018-10-10T15:06:25.9181551,117.974655151367,100,0.0538194179534912,2.65162038803101,1.08159720897675,1.65162038803101,95.7960052490234,63.4899673461914,63.4960823059082,1969.4228515625,2000,0.196759223937988,26.2225437164307,26.2225437164307,0.994791626930237,1,1.19039344787598,64.62939453125,0,70.2671051025391,452.980316162109,64.6882781982422,466.757385253906,0,0,0,70.2671051025391,535.879638671875,541.300659179688,0,0,0,466.757385253906,9.76265907287598,10,0,11.5570020675659,2,541.300659179688,13.5940389633179,15,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3939609527588,0.203023970127106,0.200000002980232,0,0.0017005056142807,1,1,0,0,0,1,0,0,0,0,0,8
796306,2018-10-10T15:06:26.9181551,118.018676757813,100,0.0549768209457397,2.65451383590698,1.07407402992249,1.65451383590698,95.5087890625,63.5963592529297,63.6041221618652,1974.123046875,2000,0.198495388031006,26.3083820343018,26.3083820343018,1.00347232818604,1,1.20196771621704,64.62939453125,0,70.2671051025391,457.320587158203,64.62939453125,471.246215820313,0,0,0,70.2671051025391,537.832763671875,542.256774902344,0,0,0,471.246215820313,9.76186370849609,10,0,11.560980796814,2,542.256774902344,13.586877822876,15,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3998737335205,0.203919291496277,0.200000002980232,0,0.00169835076667368,1,1,0,0,0,1,0,0,0,0,0,8
